Date,all_stocks_Open,CAT_Open,CVX_Open,IBM_Open,JNJ_Open,JPM_Open,all_stocks_High,CAT_High,CVX_High,IBM_High,JNJ_High,JPM_High,all_stocks_Low,CAT_Low,CVX_Low,IBM_Low,JNJ_Low,JPM_Low,all_stocks_Close,CAT_Close,CVX_Close,IBM_Close,JNJ_Close,JPM_Close,all_stocks_Volume,CAT_Volume,CVX_Volume,IBM_Volume,JNJ_Volume,JPM_Volume
2014-06-23,143.01,106.51,127.9,181.9,102.13,56.79,145.3,109.85,133.57,184.47,105.48,58.22,142.64,106.0,127.57,181.0,101.38,56.68,144.09,108.78,132.98,182.14,104.75,58.19,1941111.4,3512101.6,8842386.0,4773263.8,6859539.6,13939590.4
2014-06-30,143.71,108.56,132.74,181.5,104.63,57.88,144.62,109.34,133.46,183.0,106.0,58.12,142.56,107.0,129.3,179.27,104.23,56.6,143.24,108.67,130.55,181.27,104.62,57.62,1615484.0,2489671.8,7158013.4,3740291.8,6168098.2,12150053.2
2014-07-07,143.41,109.08,130.94,181.7,105.15,57.15,145.73,111.16,131.59,188.99,106.74,57.99,143.38,109.01,129.99,181.7,104.99,56.4,144.91,110.16,130.47,188.04,106.47,56.67,1447266.75,2443243.75,4078102.75,4280718.0,5029116.5,15047501.25
2014-07-14,145.22,110.21,129.7,187.65,106.21,56.35,145.71,111.04,131.69,190.44,106.25,56.84,143.24,107.8,128.03,186.21,104.52,54.96,145.0,110.09,129.26,189.86,105.38,56.29,1842234.8,2279147.8,4736141.0,3305706.4,6039138.0,13189084.0
2014-07-21,145.0,110.25,129.07,189.54,105.23,57.95,146.25,111.46,131.5,195.95,105.47,58.98,143.45,108.93,128.61,188.21,100.26,57.76,144.3,110.23,131.29,190.85,101.27,58.24,2072075.2,2971800.4,4472901.8,6777086.8,10438872.6,19140621.6
2014-07-28,144.89,110.84,131.55,191.59,101.91,58.42,146.43,111.28,135.1,196.4,102.93,59.35,143.78,103.17,131.55,191.56,101.66,58.37,145.53,104.15,133.24,195.78,102.11,59.19,1928388.0,4930088.8,4530809.0,3733812.0,5026876.4,10845533.8
2014-08-04,145.22,105.0,132.9,195.3,102.45,59.13,146.27,106.44,133.72,195.99,102.85,59.28,139.08,99.11,126.03,188.6,98.8,55.97,140.75,101.81,128.17,189.64,100.16,56.65,2664016.8,6343378.6,6300594.4,3745006.0,7319662.4,15748700.0
2014-08-11,140.62,101.11,127.81,188.75,99.83,56.43,141.5,104.85,128.67,189.2,101.78,56.69,138.43,100.61,124.58,183.58,99.55,55.6,140.58,104.5,127.71,187.47,101.16,56.32,2272397.4,5371394.6,5213235.6,3034614.0,6477459.6,12416024.8
2014-08-18,140.62,104.59,127.14,187.45,101.0,56.23,144.19,107.1,128.24,189.81,102.72,57.5,140.43,104.12,125.63,186.79,100.31,56.13,144.12,106.98,126.3,189.36,102.7,57.23,2136723.6,4124637.6,4674216.6,2164290.4,5469628.8,9639028.6
2014-08-25,144.47,107.26,126.72,190.04,102.73,57.6,145.01,108.57,128.18,192.07,104.42,59.83,143.5,106.54,126.47,189.25,102.02,57.34,144.7,107.97,127.84,191.16,103.23,59.34,1585643.0,4146096.0,3136498.2,2076467.6,5593116.2,10826535.8
2014-09-01,145.0,108.05,128.06,191.02,103.47,59.57,145.39,109.1,129.53,194.13,103.76,59.95,143.02,107.8,127.94,190.66,102.71,58.81,144.0,109.07,129.45,192.3,103.73,59.45,1517542.75,3454391.0,2882929.75,2445090.75,4268090.0,9922894.5
2014-09-08,143.3,109.03,129.2,192.68,103.3,59.46,145.45,109.73,129.38,192.97,104.58,60.37,143.15,107.52,125.69,189.51,103.02,59.15,144.89,107.91,126.21,190.14,104.05,59.89,1819605.6,4224688.8,4608792.0,2431926.4,5233904.8,9594635.0
2014-09-15,144.7,107.82,124.49,190.34,104.4,59.63,145.26,108.2,125.79,192.78,105.34,60.41,143.5,103.22,122.06,189.78,103.55,58.78,144.48,104.86,124.24,191.81,104.72,59.94,1754584.2,6232674.2,6924008.2,2565423.0,5741172.8,12110859.8
2014-09-22,143.8,104.21,124.06,191.25,104.49,59.71,147.87,105.83,125.7,195.0,108.37,61.85,143.59,100.82,123.47,190.82,104.3,59.62,145.71,100.9,123.49,193.11,107.88,60.91,3481279.6,5544320.0,6361460.2,4182313.4,7632447.6,14996379.6
2014-09-29,145.23,100.86,123.53,192.75,107.77,60.82,145.6,101.49,123.98,193.07,108.77,61.64,140.66,98.26,119.14,188.12,106.04,59.73,142.19,99.83,120.55,189.64,106.54,60.33,2766094.4,4513591.6,6479441.4,3076390.8,6148352.0,13410882.4
2014-10-06,142.5,100.03,120.51,189.64,106.5,60.4,142.9,100.1,120.51,190.89,107.21,60.8,137.95,96.14,116.13,186.24,103.25,58.61,140.34,98.0,118.09,189.04,104.86,60.18,2961559.4,4191507.6,7260194.6,2822215.8,7705746.0,17568320.2
2014-10-13,138.82,97.09,117.47,187.77,104.46,59.92,141.5,97.51,118.43,189.6,105.03,60.43,131.01,91.61,111.85,183.42,99.02,58.11,132.9,91.68,112.03,183.52,99.12,58.16,4601246.6,6228935.0,9076877.4,3459054.4,9550674.6,16685627.4
2014-10-20,133.65,92.51,112.6,184.89,100.53,56.69,137.85,95.6,113.05,185.72,100.9,58.52,130.6,90.05,106.65,166.69,95.1,54.26,137.6,94.03,111.49,169.1,99.2,56.63,3693560.8,7066448.4,11691452.4,8834453.2,15512628.2,25985156.6
2014-10-27,138.4,95.04,113.18,166.4,99.83,57.23,149.71,99.94,117.32,166.68,104.24,58.79,138.34,94.05,112.91,161.1,99.34,57.08,149.56,98.54,115.02,161.87,104.07,58.64,4425794.8,6072216.0,7108443.2,10257423.0,7448276.6,13051635.6
2014-11-03,149.83,99.44,116.17,162.0,104.55,58.87,154.44,102.37,120.17,165.59,108.18,61.15,149.56,99.03,115.16,161.8,103.56,58.76,153.3,100.22,116.78,164.36,107.46,60.88,2331626.4,4389944.4,8067032.8,5408636.0,9098558.2,15051174.6
2014-11-10,153.92,99.75,115.99,164.34,107.89,60.24,157.71,102.55,119.73,164.47,109.32,61.93,153.24,98.04,114.8,160.05,107.2,59.42,157.66,102.21,117.92,163.49,108.82,61.93,2262480.8,3561715.8,7210798.8,4174501.2,7348429.0,12593359.2
